Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,281,12,T:System.Windows.Forms.AnchorStyles,,,,,this.pictureBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)                          | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,281,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.pictureBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)                          | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,281,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)                          | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,281,12,T:System.Windows.Forms.AnchorStyles,,,,,this.pictureBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)                          | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,281,12,P:System.Windows.Forms.Control.Anchor,,,,,this.pictureBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)                          | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,277,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.DragEnter += new System.Windows.Forms.DragEventHandler(this.lblFile_DragEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,277,12,T:System.Windows.Forms.DragEventHandler,,,,,this.lblFile.DragEnter += new System.Windows.Forms.DragEventHandler(this.lblFile_DragEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,277,12,T:System.Windows.Forms.DragEventHandler,,,,,this.lblFile.DragEnter += new System.Windows.Forms.DragEventHandler(this.lblFile_DragEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,277,12,E:System.Windows.Forms.Control.DragEnter,,,,,this.lblFile.DragEnter += new System.Windows.Forms.DragEventHandler(this.lblFile_DragEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,276,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.DragDrop += new System.Windows.Forms.DragEventHandler(this.lblFile_DragDrop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,276,12,T:System.Windows.Forms.DragEventHandler,,,,,this.lblFile.DragDrop += new System.Windows.Forms.DragEventHandler(this.lblFile_DragDrop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,276,12,T:System.Windows.Forms.DragEventHandler,,,,,this.lblFile.DragDrop += new System.Windows.Forms.DragEventHandler(this.lblFile_DragDrop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,276,12,E:System.Windows.Forms.Control.DragDrop,,,,,this.lblFile.DragDrop += new System.Windows.Forms.DragEventHandler(this.lblFile_DragDrop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,275,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.lblFile_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,275,12,T:System.Windows.Forms.LinkLabelLinkClickedEventHandler,,,,,this.lblFile.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.lblFile_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,275,12,T:System.Windows.Forms.LinkLabelLinkClickedEventHandler,,,,,this.lblFile.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.lblFile_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,275,12,E:System.Windows.Forms.LinkLabel.LinkClicked,,,,,this.lblFile.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.lblFile_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,274,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.Paint += new System.Windows.Forms.PaintEventHandler(this.lblFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,274,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.lblFile.Paint += new System.Windows.Forms.PaintEventHandler(this.lblFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,274,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.lblFile.Paint += new System.Windows.Forms.PaintEventHandler(this.lblFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,274,12,E:System.Windows.Forms.Control.Paint,,,,,this.lblFile.Paint += new System.Windows.Forms.PaintEventHandler(this.lblFile_Paint);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,T:System.Drawing.ContentAlignment,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,T:System.Drawing.ContentAlignment,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,F:System.Drawing.ContentAlignment.MiddleCenter,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,T:System.Drawing.ContentAlignment,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,273,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.lblFile.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,272,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.Text = ""Load a ROM \r\nor drag and \r\ndrop it here."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,272,12,P:System.Windows.Forms.LinkLabel.Text,,,,,"this.lblFile.Text = ""Load a ROM \r\nor drag and \r\ndrop it here."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,271,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,271,12,P:System.Windows.Forms.Label.TabStop,,,,,this.lblFile.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,270,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,270,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblFile.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,269,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.Size = new System.Drawing.Size(168, 137);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,269,12,P:System.Windows.Forms.Control.Size,,,,,"this.lblFile.Size = new System.Drawing.Size(168, 137);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,268,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.Name = ""lblFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,268,12,P:System.Windows.Forms.Control.Name,,,,,"this.lblFile.Name = ""lblFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,267,12,T:System.Windows.Forms.Padding,,,,,this.lblFile.Margin = new System.Windows.Forms.Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,267,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.lblFile.Margin = new System.Windows.Forms.Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,267,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.Margin = new System.Windows.Forms.Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,267,12,T:System.Windows.Forms.Padding,,,,,this.lblFile.Margin = new System.Windows.Forms.Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,267,12,P:System.Windows.Forms.Control.Margin,,,,,this.lblFile.Margin = new System.Windows.Forms.Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,266,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.Location = new System.Drawing.Point(0, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,266,12,P:System.Windows.Forms.Control.Location,,,,,"this.lblFile.Location = new System.Drawing.Point(0, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,265,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.LinkColor = System.Drawing.Color.FromArgb(((int)(((byte)(0)))), ((int)(((byte)(0)))), ((int)(((byte)(254)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,265,12,P:System.Windows.Forms.LinkLabel.LinkColor,,,,,"this.lblFile.LinkColor = System.Drawing.Color.FromArgb(((int)(((byte)(0)))), ((int)(((byte)(0)))), ((int)(((byte)(254)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,264,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.ForeColor = System.Drawing.Color.Black;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,264,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.lblFile.ForeColor = System.Drawing.Color.Black;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.GraphicsUnit,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.GraphicsUnit,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.FontStyle,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.FontStyle,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,F:System.Drawing.FontStyle.Regular,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.Font,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Windows.Forms.LinkLabel,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,T:System.Drawing.Font,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,263,12,P:System.Windows.Forms.Control.Font,,,,,"this.lblFile.Font = new System.Drawing.Font(""Tahoma"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,262,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.BackColor = System.Drawing.Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,262,12,P:System.Windows.Forms.Control.BackColor,,,,,this.lblFile.BackColor = System.Drawing.Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,261,12,T:System.Windows.Forms.LinkLabel,,,,,this.lblFile.AllowDrop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,261,12,P:System.Windows.Forms.Control.AllowDrop,,,,,this.lblFile.AllowDrop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,257,12,T:System.Windows.Forms.Panel,,,,,this.pnlFile.Paint += new System.Windows.Forms.PaintEventHandler(this.pnlFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,257,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.pnlFile.Paint += new System.Windows.Forms.PaintEventHandler(this.pnlFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,257,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.pnlFile.Paint += new System.Windows.Forms.PaintEventHandler(this.pnlFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,257,12,E:System.Windows.Forms.Control.Paint,,,,,this.pnlFile.Paint += new System.Windows.Forms.PaintEventHandler(this.pnlFile_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,256,12,T:System.Windows.Forms.Panel,,,,,this.pnlFile.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,256,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.pnlFile.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,255,12,T:System.Windows.Forms.Panel,,,,,"this.pnlFile.Size = new System.Drawing.Size(168, 147);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,255,12,P:System.Windows.Forms.Control.Size,,,,,"this.pnlFile.Size = new System.Drawing.Size(168, 147);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,254,12,T:System.Windows.Forms.Panel,,,,,"this.pnlFile.Name = ""pnlFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,254,12,P:System.Windows.Forms.Control.Name,,,,,"this.pnlFile.Name = ""pnlFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,253,12,T:System.Windows.Forms.Panel,,,,,"this.pnlFile.Location = new System.Drawing.Point(12, 39);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,253,12,P:System.Windows.Forms.Control.Location,,,,,"this.pnlFile.Location = new System.Drawing.Point(12, 39);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,252,12,T:System.Windows.Forms.LinkLabel,,,,,this.pnlFile.Controls.Add(this.lblFile);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,252,12,T:System.Windows.Forms.Panel,,,,,this.pnlFile.Controls.Add(this.lblFile);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,252,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.pnlFile.Controls.Add(this.lblFile);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,252,12,P:System.Windows.Forms.Control.Controls,,,,,this.pnlFile.Controls.Add(this.lblFile);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,252,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.pnlFile.Controls.Add(this.lblFile);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,T:System.Windows.Forms.ImageLayout,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,T:System.Windows.Forms.ImageLayout,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,F:System.Windows.Forms.ImageLayout.Stretch,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,T:System.Windows.Forms.Panel,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,T:System.Windows.Forms.ImageLayout,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,251,12,P:System.Windows.Forms.Control.BackgroundImageLayout,,,,,this.pnlFile.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,250,12,T:System.Windows.Forms.Panel,,,,,"this.pnlFile.BackgroundImage = ((System.Drawing.Image)(resources.GetObject(""pnlFile.BackgroundImage"")));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,250,12,T:System.Drawing.Image,,,,,"this.pnlFile.BackgroundImage = ((System.Drawing.Image)(resources.GetObject(""pnlFile.BackgroundImage"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,250,12,P:System.Windows.Forms.Control.BackgroundImage,,,,,"this.pnlFile.BackgroundImage = ((System.Drawing.Image)(resources.GetObject(""pnlFile.BackgroundImage"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,246,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCopyDetailList.Click += new System.EventHandler(this.mnuCopyDetailList_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,246,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.mnuCopyDetailList.Click += new System.EventHandler(this.mnuCopyDetailList_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,245,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCopyDetailList.DropDownOpening += new System.EventHandler(this.mnuCopyDetail_DropDownOpening);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,245,12,E:System.Windows.Forms.ToolStripDropDownItem.DropDownOpening,,,,,this.mnuCopyDetailList.DropDownOpening += new System.EventHandler(this.mnuCopyDetail_DropDownOpening);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,244,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.mnuCopyDetailList.Text = ""Copy All"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,244,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.mnuCopyDetailList.Text = ""Copy All"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,243,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.mnuCopyDetailList.Size = new System.Drawing.Size(119, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,243,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.mnuCopyDetailList.Size = new System.Drawing.Size(119, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,242,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.mnuCopyDetailList.Name = ""mnuCopyDetailList"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,242,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.mnuCopyDetailList.Name = ""mnuCopyDetailList"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,241,12,T:System.Drawing.Bitmap,,,,,this.mnuCopyDetailList.Image = global::HASH.Res.copy_16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\HashForm.Designer.cs,241,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCopyDetailList.Image = global::HASH.Res.copy_16;
